,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges
2897,0,0,0,43,1,1,0,2,26.45
4997,0,1,0,2,1,0,0,0,44.7
1710,1,0,0,5,1,1,1,0,82.75
5417,0,0,1,14,1,0,0,2,61.4
5377,0,0,0,4,1,0,0,0,61.3
2478,0,0,0,4,1,0,0,0,44.55
5012,1,0,0,12,1,0,0,0,20.1
5291,1,0,0,68,1,1,1,1,86.45
1366,0,0,0,10,1,1,1,0,85.6
173,1,0,0,53,1,0,1,1,94.85
858,1,0,0,66,1,1,1,1,89.0
6758,0,0,0,27,1,0,0,0,19.4
5183,1,1,1,34,1,1,1,0,79.6
3524,1,1,0,11,1,1,1,0,84.8
3321,1,0,0,64,1,1,0,2,25.55
5129,1,0,0,13,1,0,1,0,81.9
6139,0,0,1,3,1,0,0,0,20.2
4404,0,0,0,24,1,0,1,0,89.55
3997,1,0,0,69,1,0,0,2,61.45
1952,1,0,1,20,1,1,1,0,95.5
3311,1,0,0,48,0,0,0,0,44.8
2492,0,0,0,13,0,0,0,0,54.45
4204,0,1,0,5,1,0,1,0,85.55
6481,1,0,1,5,1,0,1,0,69.95
2036,0,1,0,1,1,1,1,0,74.3
5518,0,0,1,30,1,1,1,0,94.4
6714,0,0,0,13,1,1,1,0,100.75
6354,1,0,0,61,1,0,1,1,93.7
3403,1,0,0,4,1,0,0,0,20.45
18,1,0,1,10,1,0,0,0,55.2
3691,1,0,0,40,1,1,0,1,63.9
5310,0,0,0,43,1,1,0,0,66.25
0,1,0,0,1,0,0,0,0,29.85
3628,0,0,0,9,1,0,0,0,69.5
5573,1,1,0,1,1,0,1,0,69.85
2174,1,0,0,19,1,0,0,1,20.25
1356,1,0,0,9,1,1,1,0,75.2
5235,0,0,0,9,1,1,1,0,81.15
6471,0,0,1,18,1,0,0,1,20.05
6501,1,0,0,67,1,1,1,1,105.7
2826,1,0,0,13,1,0,0,1,43.8
4237,0,0,0,5,1,0,0,0,70.05
396,0,1,0,33,1,1,1,0,109.9
5461,1,0,0,62,1,0,0,2,65.1
3112,0,0,0,72,1,1,1,2,100.55
182,0,0,0,8,1,1,1,0,84.5
5498,1,1,0,1,1,0,0,0,46.0
5568,1,0,0,44,1,1,1,0,95.1
1812,0,0,0,17,1,0,1,1,96.65
4535,1,0,1,30,1,1,1,0,100.05
5752,0,0,1,69,1,1,0,2,26.0
5108,1,0,0,23,1,0,0,0,49.7
816,1,0,0,2,1,0,1,0,86.2
1572,1,1,0,3,1,0,0,0,45.0
4877,1,0,0,30,1,0,0,1,74.65
1800,0,0,0,1,1,0,0,0,43.85
2280,1,1,0,8,1,1,1,0,100.15
2429,0,1,0,59,1,0,1,1,82.95
3893,1,1,0,7,1,0,0,0,51.3
5570,1,0,1,37,1,1,1,0,95.15
4707,0,0,1,49,1,1,1,1,109.2
5322,1,0,0,26,1,0,0,0,81.9
4315,1,0,0,1,1,0,1,0,79.55
6077,1,0,0,62,1,1,1,2,113.95
6122,1,0,0,17,1,0,0,1,19.55
6084,0,0,0,36,1,1,1,0,95.0
1830,0,0,1,32,1,0,0,2,20.5
601,0,0,0,2,1,0,0,1,19.95
5835,1,0,1,30,1,0,0,2,19.3
6550,0,0,0,21,1,1,1,0,106.1
5050,0,0,0,66,1,1,1,2,106.05
554,0,0,0,32,1,1,1,0,80.35
1159,1,1,0,3,1,0,1,0,80.4
1213,1,0,1,69,1,0,0,2,20.2
880,0,0,0,10,1,0,1,0,110.1
1325,1,1,0,1,1,0,1,0,69.25
4316,0,0,0,69,1,1,0,2,90.65
997,1,1,0,4,1,1,1,0,94.3
700,0,0,1,66,1,1,0,2,63.3
2700,1,0,0,35,0,0,0,0,24.15
5044,0,0,0,22,1,0,1,0,104.6
1847,1,0,1,55,1,0,0,2,19.4
5168,0,0,0,9,1,0,1,0,80.8
2796,1,0,0,55,1,1,1,0,89.8
1455,1,0,0,36,1,1,1,2,106.05
6658,0,1,0,27,1,1,1,0,81.45
4105,1,0,1,67,1,1,1,2,106.7
3994,1,1,0,54,1,1,1,1,101.5
866,0,0,0,62,0,0,0,2,39.0
5382,0,0,1,56,0,0,0,1,52.0
1644,1,0,0,34,1,1,1,0,109.8
2140,1,0,1,33,1,1,1,0,86.15
4848,1,0,0,5,1,1,1,0,93.9
3520,1,0,0,16,1,0,0,0,19.6
4421,0,0,0,34,1,1,1,0,88.85
5684,1,1,0,58,1,0,1,1,105.5
1490,1,1,0,66,1,1,0,1,70.85
4504,0,0,0,37,1,0,0,1,20.15
4990,1,0,1,6,1,0,0,0,45.5
729,0,0,0,65,1,1,0,2,74.2
4669,0,0,0,51,1,0,0,2,20.45
779,0,0,0,2,1,0,0,0,45.35
2620,0,0,0,18,1,0,0,0,68.35
1936,1,0,0,51,1,0,0,1,60.5
3793,1,0,0,9,1,0,0,0,20.25
6567,0,0,0,15,1,1,1,0,99.7
6071,0,0,1,72,1,1,1,2,105.55
3333,0,0,1,12,1,0,0,2,19.35
1110,0,0,0,60,0,0,0,2,39.6
3655,1,0,0,32,1,0,0,0,19.4
5718,0,0,0,6,1,0,1,0,80.5
6292,0,0,1,39,1,1,1,1,100.0
2998,0,0,0,2,1,0,1,0,74.75
2394,0,0,0,71,1,1,1,1,79.05
1185,1,0,0,1,1,1,0,0,60.15
2007,0,0,0,2,1,0,1,0,80.2
193,1,0,1,72,1,1,1,2,109.7
1515,1,0,0,41,1,1,0,1,68.6
5627,0,1,0,7,1,1,1,0,74.85
578,0,1,0,35,1,1,1,0,94.55
2123,0,0,0,31,1,1,1,0,80.45
1429,0,0,1,45,1,1,0,2,24.45
771,0,0,0,15,1,1,1,0,93.35
2587,0,0,1,27,1,0,0,1,20.05
2395,1,1,0,31,1,1,1,1,90.7
6996,1,0,1,41,1,0,0,1,66.5
1846,0,0,0,19,1,0,0,1,18.8
131,1,0,1,25,0,0,0,0,58.6
178,1,0,1,15,1,1,1,0,105.35
3740,1,0,1,2,1,0,1,0,71.65
6734,0,0,0,12,1,0,0,0,50.25
1811,1,1,0,23,1,1,1,0,79.35
4508,1,0,1,22,1,0,0,0,19.9
6992,0,0,1,71,1,1,1,1,100.55
2580,1,1,1,30,1,1,1,0,101.3
6169,1,0,0,1,1,0,0,0,44.9
4667,1,0,0,20,1,0,0,0,19.25
2652,0,0,0,1,1,0,0,0,55.55
4595,1,0,1,68,1,1,0,2,85.3
2073,0,0,0,14,1,0,0,0,19.9
658,0,0,1,2,1,0,0,1,19.85
1896,0,0,0,38,1,1,0,0,69.95
6555,0,0,0,18,1,0,0,1,19.65
2606,1,0,0,31,1,1,1,0,104.35
2221,1,0,1,71,1,0,0,2,64.05
3659,0,0,0,67,1,1,1,1,109.9
6659,0,0,0,72,1,1,0,2,92.3
2379,0,1,0,32,1,1,1,0,106.35
1447,0,0,1,4,1,1,1,0,80.8
5766,1,0,0,23,1,0,0,1,60.0
342,1,0,1,66,1,1,0,0,67.45
3372,0,1,0,57,1,1,1,0,104.9
6160,1,0,0,36,1,1,0,1,89.65
6204,0,0,0,13,0,0,0,0,25.15
2527,1,0,0,9,1,1,1,0,83.3
727,1,0,1,5,1,0,1,0,80.85
5542,1,0,0,67,1,1,0,2,86.15
976,0,0,0,1,1,0,1,0,69.9
4025,0,0,0,4,1,0,1,0,74.8
5023,1,0,0,1,1,0,1,0,70.3
1928,1,0,1,31,1,0,0,0,19.55
3516,0,0,0,3,1,0,0,0,43.3
6770,1,0,1,4,1,0,1,0,78.9
4588,1,0,0,33,1,1,1,0,95.0
6856,1,0,1,58,1,1,0,2,25.15
4279,0,0,1,25,1,1,0,0,25.4
3755,0,0,0,4,1,1,1,0,76.05
6759,0,1,0,51,1,1,1,1,93.65
3940,0,0,0,19,0,0,0,0,25.15
1299,1,0,0,11,1,0,0,0,44.05
4902,1,0,0,24,1,0,0,0,56.35
6466,0,0,0,18,1,1,1,0,74.15
660,1,0,0,4,0,0,0,0,24.25
1790,1,0,0,12,1,0,1,0,78.1
1492,0,1,0,19,1,1,1,0,88.2
4730,0,1,0,31,1,1,1,0,96.6
493,0,1,0,61,1,1,0,1,64.05
3647,0,1,0,8,1,0,1,0,69.7
5143,1,0,1,49,1,0,0,1,87.2
4949,0,0,0,5,0,0,0,0,51.0
2315,0,0,1,35,1,1,0,1,73.45
6537,0,0,0,70,1,1,1,1,115.65
6482,0,0,0,1,1,1,1,0,101.45
5969,1,0,0,31,1,0,1,0,87.6
1085,1,1,0,13,1,0,1,0,74.3
6640,0,0,1,28,0,0,0,1,50.8
6464,0,1,0,50,1,1,0,0,70.35
694,1,1,0,22,1,0,0,1,20.05
1278,0,0,1,36,0,0,0,1,60.7
3198,0,0,0,40,1,1,1,1,106.0
4966,0,0,1,19,1,1,0,0,50.1
4753,1,0,1,4,1,0,1,0,80.85
1621,1,0,0,35,1,1,1,0,86.45
4091,1,0,0,20,1,1,0,0,68.9
3708,0,0,0,11,1,0,0,2,20.4
3944,1,0,1,9,1,0,0,1,20.25
2561,1,0,1,71,1,1,1,2,99.0
4920,1,0,1,71,1,0,0,2,20.1
4766,1,0,0,71,1,1,1,2,113.15
67,1,0,0,31,1,0,0,2,79.2
1731,1,1,0,1,1,0,1,0,69.6
5593,0,0,0,31,1,0,0,1,75.5
2269,1,0,0,1,1,0,1,0,70.9
4955,0,0,0,1,1,0,1,0,69.4
4539,0,0,1,67,1,1,0,2,79.7
5011,1,1,0,43,1,1,1,0,94.5
5545,0,1,0,21,1,0,1,0,86.55
820,1,0,0,61,1,1,1,0,106.35
1226,1,0,0,72,1,1,0,2,24.65
1677,0,0,1,6,1,1,0,2,25.4
5886,1,0,1,47,1,0,0,2,19.75
2867,1,0,0,24,1,0,0,1,20.45
3447,0,0,0,39,1,1,1,1,81.4
5492,1,0,1,65,1,1,0,2,25.3
2367,1,0,0,1,1,0,1,0,85.55
4165,0,0,0,6,1,1,1,0,87.95
4691,1,1,0,56,1,1,1,0,100.65
2512,1,0,0,23,1,0,0,1,68.75
5460,0,0,0,34,1,0,0,2,20.05
2723,0,0,0,21,1,0,0,0,20.5
6275,0,0,0,62,1,1,0,2,69.4
5996,0,0,0,62,1,0,0,2,19.85
5199,1,0,0,51,1,1,1,1,111.5
1143,0,0,0,18,1,1,0,0,56.8
397,1,0,0,34,1,0,1,0,73.95
6487,1,0,0,61,1,1,1,2,94.35
4161,0,1,0,2,1,0,0,0,49.95
786,0,0,1,72,1,1,0,2,55.3
6036,1,0,0,53,1,0,1,1,110.5
4705,0,0,0,6,1,0,1,0,78.95
1398,1,0,0,24,1,1,1,0,84.35
1659,0,0,1,68,1,1,0,2,70.8
5796,1,0,1,47,0,0,0,2,60.0
5111,0,1,0,47,1,0,1,0,85.5
3134,1,0,1,36,1,0,0,0,19.2
3789,0,0,0,9,1,0,0,0,19.85
3398,1,0,1,61,1,1,1,1,100.7
2220,0,0,0,72,1,0,0,2,79.35
979,1,0,1,35,1,0,0,1,54.95
2331,1,0,0,25,1,1,0,1,26.8
3784,0,1,0,35,1,1,1,0,101.4
1298,1,0,1,24,0,0,0,1,57.6
4272,0,0,0,56,1,1,0,2,25.15
4639,0,1,0,26,1,1,1,0,93.6
5695,1,0,0,72,1,1,1,2,80.45
3693,1,0,0,37,1,1,0,1,64.65
82,1,0,0,7,1,0,1,0,75.15
4088,0,0,0,7,1,1,1,0,73.6
1967,0,0,0,69,1,1,0,1,78.6
6829,0,0,1,8,1,0,0,2,19.6
5505,1,0,1,12,0,0,0,1,30.25
423,0,0,1,44,1,1,0,1,25.7
6097,0,0,1,72,1,1,0,2,81.0
1904,0,0,0,56,1,1,1,0,94.45
6384,1,0,0,10,1,0,0,1,20.1
3917,0,1,0,1,1,0,1,0,69.1
3618,0,0,1,47,1,1,0,0,54.25
839,0,0,0,44,1,0,0,2,20.4
4442,0,0,0,3,1,0,1,0,78.5
141,1,0,0,8,1,1,0,0,71.15
5814,0,0,0,16,1,0,0,0,20.6
1377,0,0,1,72,1,1,0,2,82.3
3674,1,0,0,1,1,0,0,0,45.8
5470,1,1,0,71,1,0,1,2,89.45
6902,1,1,0,56,1,1,0,1,68.45
3808,1,0,1,3,1,0,0,0,19.3
1138,0,0,1,11,1,1,0,0,65.15
2257,1,0,0,60,1,1,0,1,80.55
1787,1,1,0,42,1,1,1,1,105.2
3938,1,0,0,2,1,0,0,0,50.95
4552,1,0,0,9,1,0,0,0,20.45
459,0,0,0,1,1,1,1,0,75.1
6435,0,0,1,52,0,0,0,2,50.2
948,0,1,0,35,1,1,1,0,99.05
3700,0,0,1,20,1,0,0,0,19.4
1336,1,0,0,15,1,0,1,0,75.35
5604,0,0,0,17,1,0,1,0,70.8
1602,0,0,0,30,1,0,1,0,90.25
2238,1,0,0,1,1,0,1,0,95.85
639,0,0,0,10,1,1,1,0,85.25
6798,1,0,0,13,1,0,1,0,70.15
3830,0,0,0,4,1,1,1,0,100.2
4851,1,1,0,3,1,0,1,0,70.4
6291,1,0,0,59,1,1,0,1,79.85
1070,1,0,0,2,1,0,1,0,69.75
155,1,0,1,14,1,0,1,0,80.9
2295,0,0,0,1,0,0,0,0,25.15
6914,0,1,0,43,1,1,1,0,103.0
1089,1,0,0,16,1,1,1,0,74.75
2940,0,1,0,53,0,0,0,0,54.45
5952,1,0,1,4,1,1,0,0,25.45
930,1,0,0,16,1,0,1,0,75.1
2909,1,0,0,43,1,0,0,1,55.45
4518,0,1,0,8,1,1,1,0,81.25
6458,0,0,1,6,1,0,0,0,49.15
3247,1,0,0,72,1,1,1,2,111.6
6392,1,0,1,60,0,0,0,0,49.75
5218,0,0,1,0,1,0,0,1,19.7
7030,1,0,0,2,1,0,0,0,20.05
6078,1,0,0,55,1,1,0,1,90.15
6559,1,0,0,56,1,0,1,0,98.7
1698,0,0,1,71,1,1,1,2,84.8
6622,0,0,0,2,1,1,0,0,62.05
7002,1,0,0,64,1,1,1,2,105.4
5946,1,0,0,42,1,0,0,1,73.9
3831,0,1,0,25,1,1,1,1,89.05
6950,1,0,1,5,1,0,0,0,49.4
6403,0,0,1,72,1,1,1,2,116.6
985,1,1,0,33,1,1,1,0,80.6
1821,0,1,0,32,1,1,1,0,85.3
587,0,0,1,5,1,0,0,1,20.1
6716,1,0,0,3,1,1,1,0,74.1
5493,1,1,0,6,1,1,1,0,84.35
6408,0,0,0,69,1,1,1,2,106.5
6998,1,0,0,13,1,0,1,0,80.5
4457,0,0,1,22,1,0,1,0,75.0
6086,0,0,0,61,1,1,0,2,69.9
3557,1,1,0,33,0,0,0,0,59.45
1395,0,0,0,41,1,1,0,1,73.0
264,1,0,0,45,1,1,1,1,113.3
3547,0,1,0,70,1,1,0,2,90.05
4386,0,0,1,55,1,0,0,2,57.55
6425,0,0,1,52,0,0,0,1,44.25
6043,0,0,0,3,0,0,0,0,40.15
3864,1,0,0,30,1,1,1,0,100.2
5841,0,1,0,70,0,0,0,1,45.25
2400,1,0,1,9,1,0,1,0,93.0
5082,0,0,1,21,1,0,0,1,19.8
3711,1,0,1,55,1,1,0,1,75.75
246,0,0,0,41,1,1,0,1,65.0
1594,1,0,1,62,1,1,0,2,26.0
6846,1,0,0,1,1,1,1,0,79.55
6301,1,1,0,67,1,1,0,0,54.9
923,1,0,0,63,1,1,0,1,79.7
4339,0,0,0,38,1,1,0,1,69.0
669,1,0,0,70,0,0,0,2,57.8
3604,0,0,1,38,1,0,0,0,19.6
1910,1,0,1,5,0,0,0,0,30.5
4896,0,0,0,24,1,0,0,0,49.7
3958,0,0,0,16,1,1,1,0,73.85
2696,1,0,0,68,0,0,0,2,38.9
2591,1,0,1,57,1,1,1,0,100.6
1781,0,1,0,60,1,1,1,1,104.35
3013,1,0,0,29,1,1,0,1,71.0
2307,1,0,1,9,1,0,0,1,65.6
4194,1,0,0,71,1,1,0,2,25.95
3690,1,0,0,24,0,0,0,0,54.15
687,0,1,0,2,1,0,0,0,49.25
612,0,0,1,66,1,0,0,2,20.55
3200,0,0,0,54,1,1,1,0,104.3
2267,1,0,0,72,1,1,1,2,113.65
6751,0,0,0,52,1,0,0,2,19.65
5344,0,0,1,71,1,0,0,2,76.9
1898,1,1,0,5,1,0,1,0,78.95
4441,0,0,0,42,1,0,0,2,20.25
258,1,0,0,2,1,0,0,0,44.6
2924,0,0,0,11,1,0,1,0,74.55
2822,1,0,1,41,1,1,0,0,79.9
3339,1,0,1,68,1,1,0,2,88.0
3525,1,1,0,50,1,1,1,0,95.05
2285,0,0,0,53,1,1,1,0,93.9
484,1,0,1,8,1,0,1,0,83.55
2211,1,0,0,50,1,1,1,1,104.4
4347,1,0,0,50,1,0,1,2,100.2
2555,1,0,0,8,1,0,0,0,60.0
7,1,0,0,10,0,0,0,0,29.75
3657,1,0,1,37,1,1,0,2,24.1
5964,1,0,1,49,1,0,0,0,61.75
2426,1,0,0,17,0,0,0,0,35.65
1814,0,0,1,12,1,0,0,2,19.7
2274,0,0,1,23,1,0,1,0,99.85
1011,1,0,1,71,0,0,0,2,58.65
6647,1,0,1,71,1,0,0,2,77.55
1067,0,0,0,24,1,0,1,0,89.25
1991,0,0,1,45,1,1,0,1,78.75
3970,0,0,1,42,1,0,0,1,63.7
4994,1,0,0,18,1,0,1,0,96.05
3867,1,0,0,26,1,0,0,2,73.5
6908,0,0,1,9,1,0,0,0,55.35
3048,1,0,0,2,1,0,0,0,44.45
781,1,0,1,5,1,0,0,0,44.8
6836,0,1,0,6,1,0,1,0,84.2
1749,0,1,0,52,1,1,1,0,110.75
2791,0,0,0,57,1,0,0,2,74.35
1091,0,0,0,29,1,0,0,1,75.35
6300,1,0,1,67,1,1,0,2,24.9
5994,1,0,0,42,1,1,1,0,105.2
5709,1,0,0,12,1,0,0,1,19.3
2608,0,0,1,7,0,0,0,0,34.5
5771,1,0,0,12,1,0,0,0,20.4
2290,1,0,0,13,0,0,0,0,48.75
1727,0,0,0,31,1,1,0,0,71.05
610,0,0,1,9,0,0,0,0,29.95
343,0,0,0,63,1,0,0,1,20.5
5488,0,1,0,45,1,1,1,1,98.7
3750,1,1,0,12,1,0,0,1,79.2
3215,0,0,0,41,1,1,1,0,80.25
97,0,0,0,5,1,0,0,0,21.05
4409,0,1,0,71,0,0,0,2,46.35
1537,1,0,1,72,1,1,0,2,78.95
3588,0,0,0,9,1,1,0,0,69.05
3648,1,0,1,51,1,1,1,1,90.15
5601,1,0,1,35,0,0,0,1,40.9
1517,0,0,0,56,1,1,1,1,100.55
6192,1,1,0,18,1,0,1,0,74.7
3669,0,0,0,44,1,1,1,0,111.5
2090,1,0,1,48,0,0,0,0,29.5
572,1,0,0,11,1,0,0,1,64.9
6398,0,0,1,71,1,1,1,2,106.0
5843,0,1,0,35,1,1,1,1,81.6
3062,0,1,0,24,0,0,0,0,34.25
4449,1,0,0,60,1,1,1,2,104.7
5091,0,0,0,6,0,0,0,0,30.5
5326,0,0,1,15,1,0,0,0,20.0
4701,0,1,0,21,1,1,1,0,104.35
370,0,0,1,33,1,0,0,1,20.6
1938,1,0,0,1,1,0,0,0,20.9
6389,1,0,1,58,1,0,0,2,19.55
6075,1,0,0,10,1,0,0,1,64.9
3670,1,0,1,33,1,1,0,0,24.25
3652,1,1,0,1,0,0,0,0,25.25
2361,1,0,1,1,1,0,0,0,45.95
4260,0,0,1,42,1,0,0,1,73.15
4372,0,0,1,1,1,0,0,0,20.15
6343,0,0,0,38,1,0,0,1,20.1
3737,1,0,0,5,1,1,0,0,50.6
4319,0,0,0,65,1,1,1,1,110.0
4840,1,1,0,43,0,0,0,0,33.45
4872,1,0,0,72,1,1,0,2,84.9
1171,0,0,0,60,1,0,1,1,94.4
5433,0,0,0,55,1,0,1,1,100.9
1422,1,0,1,70,1,1,1,2,113.05
6314,1,0,0,6,1,1,1,0,73.85
6193,1,0,1,13,1,1,1,1,104.15
6187,0,0,1,8,1,0,0,2,20.15
874,0,0,1,45,1,1,1,2,99.7
2297,1,0,0,54,1,1,1,1,110.35
2643,1,0,0,33,1,1,1,0,83.35
6098,0,0,1,21,1,1,0,1,75.9
840,1,1,0,55,1,1,1,1,100.0
581,1,0,0,1,1,0,1,0,75.3
204,0,0,0,44,1,0,1,0,68.85
1641,0,0,0,72,1,1,0,2,87.1
2014,0,0,1,13,1,0,0,0,61.8
3253,1,0,1,36,1,1,1,0,104.5
4331,0,0,0,71,1,1,0,2,25.55
905,0,1,0,9,1,1,1,0,100.5
631,1,0,0,46,1,1,0,0,55.0
4982,1,1,0,61,1,1,1,1,104.4
4506,0,1,0,72,1,1,0,2,77.35
1974,0,0,0,11,1,1,1,0,74.95
162,1,0,0,2,1,0,1,0,69.7
4794,0,0,0,2,1,0,0,0,19.35
6322,1,0,0,4,1,0,1,0,79.0
6241,0,0,0,3,1,0,0,0,49.15
875,1,0,0,3,0,0,0,0,34.8
1431,1,0,0,43,1,1,0,1,64.85
5928,1,0,1,61,1,0,0,2,19.75
4381,1,1,0,49,1,1,1,0,90.85
6540,1,0,0,34,1,0,0,1,64.35
2856,0,0,0,1,1,1,0,0,50.15
1861,1,0,0,1,1,0,0,0,45.95
2659,1,0,0,61,1,1,0,2,86.45
3384,1,0,1,4,1,0,1,0,73.75
6463,0,0,0,59,1,1,0,1,69.1
4647,0,0,1,4,1,0,0,0,45.25
3331,0,0,1,0,1,0,0,2,19.85
5758,0,0,0,22,1,0,0,1,20.3
5930,1,0,0,72,1,1,1,2,84.7
4897,0,0,1,15,0,0,0,0,30.2
2096,1,0,0,1,1,0,0,0,19.3
2003,1,0,0,57,1,0,1,2,95.25
546,0,0,1,39,1,0,1,0,86.3
1449,1,1,0,6,1,0,0,0,19.5
4866,1,0,0,16,1,1,0,0,63.05
2610,1,0,1,39,0,0,0,0,30.1
1900,0,0,1,4,1,0,0,2,19.9
5544,0,0,0,59,1,1,1,0,106.75
2757,1,0,1,69,1,1,1,1,84.45
1885,0,0,1,24,1,0,0,0,70.3
6807,0,0,1,6,1,0,0,2,20.4
2097,0,0,0,9,1,0,1,0,94.05
6121,1,0,1,8,1,0,0,2,19.5
6321,1,0,0,30,1,0,0,0,19.65
836,0,0,1,62,1,0,0,1,71.4
3471,1,0,0,35,1,0,0,1,21.1
5598,1,0,1,55,1,0,0,1,19.15
2171,1,0,0,2,1,0,0,0,60.85
6048,0,1,0,29,1,1,1,0,94.45
5993,0,0,0,2,1,0,1,0,74.95
398,0,1,0,33,0,0,0,0,54.6
2010,0,0,0,5,1,1,1,0,75.9
6764,1,0,0,1,1,0,1,0,69.2
1283,1,0,0,72,1,1,1,2,105.5
6199,0,1,0,43,1,0,1,0,89.55
5374,1,0,0,10,1,1,1,0,74.75
4256,1,0,0,70,1,1,0,2,26.0
1836,0,0,0,24,1,0,1,0,96.0
1019,1,0,0,23,1,0,0,0,19.5
1326,1,0,1,43,0,0,0,1,51.25
4348,1,0,0,1,1,0,0,0,19.1
475,0,0,0,24,1,1,1,0,80.25
2810,1,1,1,65,1,1,1,1,103.9
5278,1,0,1,56,1,1,1,0,109.6
1651,0,1,0,1,1,0,1,0,79.1
6533,0,1,0,28,1,1,1,0,105.8
6677,1,0,0,13,0,0,0,0,29.15
2528,1,0,0,8,1,0,1,0,80.1
1206,1,0,0,3,1,0,1,0,70.15
5638,0,0,0,1,1,0,0,0,19.95
5409,1,1,0,26,1,1,1,0,89.15
7032,0,1,0,1,1,1,1,0,75.75
867,1,0,0,5,1,0,0,0,20.5
2974,0,0,0,28,1,1,1,0,94.5
541,1,0,0,11,1,1,0,0,58.95
1132,1,1,0,11,1,1,1,0,104.05
6824,1,1,0,66,1,1,1,0,80.45
3390,0,0,0,56,1,0,0,1,19.95
5055,1,1,0,53,1,1,0,2,25.1
2962,1,0,1,3,0,0,0,0,31.0
4155,1,1,0,72,1,1,1,2,117.35
3259,1,0,0,6,1,0,1,0,70.55
4562,1,0,1,71,1,1,1,2,114.6
6954,0,0,0,15,1,0,0,0,19.8
2583,1,1,0,57,1,0,0,2,69.85
2813,0,0,0,68,1,1,0,2,24.55
5456,1,0,0,13,0,0,0,0,31.05
6099,1,0,1,71,1,1,0,2,24.7
3586,0,0,0,5,0,0,0,0,40.0
4596,0,0,0,18,1,1,1,1,89.6
5990,0,0,1,36,1,0,1,0,94.7
2630,0,0,0,63,1,1,1,2,84.65
6007,0,0,1,39,0,0,0,1,54.85
4475,1,0,0,3,1,0,0,0,19.55
1080,0,0,0,32,1,0,0,2,20.05
4283,0,1,0,4,1,0,1,0,70.2
2085,1,1,0,32,1,1,1,0,93.2
2452,0,1,0,15,1,1,1,0,74.2
2023,1,1,0,5,1,1,1,0,81.0
5402,1,0,1,9,1,0,0,2,20.35
226,1,0,1,31,1,0,0,1,81.15
1013,1,0,0,1,1,0,0,0,49.5
1929,0,0,1,1,1,0,1,0,81.05
4952,0,0,0,2,1,0,1,0,100.2
1404,1,0,0,35,1,1,0,2,23.3
2179,1,0,0,5,1,0,0,1,19.55
697,0,0,1,3,1,0,0,0,50.15
1124,0,0,0,12,1,0,0,0,49.05
3895,0,0,1,56,1,1,0,2,24.15
1778,0,0,1,72,1,1,0,2,24.75
4480,1,0,0,1,1,0,1,0,69.4
2634,0,0,0,1,1,0,1,0,84.8
3489,1,0,0,26,1,1,0,1,90.1
1037,1,0,0,13,0,0,0,0,49.15
2256,1,0,1,15,1,0,0,1,65.6
6713,0,1,0,68,1,1,1,0,95.9
6962,1,1,0,27,1,0,1,0,101.25
313,1,1,0,5,1,0,1,0,69.35
2649,1,0,0,64,1,1,0,2,25.0
2281,1,0,0,16,1,1,0,0,65.2
5037,1,0,0,2,1,0,1,0,79.65
2547,1,0,0,52,0,0,0,2,39.1
2159,1,0,0,15,1,1,0,2,25.05
3137,1,0,1,41,1,1,1,1,109.1
5850,0,1,0,20,1,0,1,0,71.3
3967,1,0,0,32,1,0,0,1,19.3
1428,0,0,0,1,1,1,0,0,50.45
4985,1,0,1,72,1,1,0,2,83.3
2520,1,0,1,34,1,0,0,2,84.75
6916,0,0,1,44,1,0,0,2,19.55
5195,0,0,0,72,1,0,0,2,75.1
448,0,0,1,8,1,0,1,0,94.75
5911,0,0,0,7,0,0,0,0,34.2
1284,0,0,1,59,1,0,0,2,19.85
3727,1,0,0,3,1,1,1,0,96.6
361,1,0,0,41,1,0,1,2,98.8
5671,1,0,0,61,1,1,0,2,25.3
5609,0,0,0,29,1,1,1,0,80.15
2460,1,0,1,48,1,0,0,2,19.55
22,0,0,0,1,1,0,0,0,20.15
2066,0,0,1,64,1,1,0,2,24.8
1653,0,0,0,58,1,0,0,2,20.75
702,0,0,0,29,1,1,1,0,84.9
5090,0,1,0,7,1,1,1,0,94.7
2743,0,0,0,67,1,0,1,2,111.05
1376,0,0,0,5,1,0,0,1,70.0
5721,1,0,0,27,1,0,0,2,52.85
2468,0,0,0,4,0,0,0,0,48.55
3754,0,0,0,1,1,0,0,0,20.05
2325,1,0,1,4,1,0,0,0,19.95
460,0,0,1,6,1,0,0,0,19.65
4183,0,0,1,1,0,0,0,0,33.6
4082,0,0,0,49,1,1,0,1,84.35
1486,1,0,0,2,1,0,0,0,55.05
3678,0,0,1,16,1,1,0,0,84.9
282,1,0,1,1,1,1,0,0,25.4
4308,0,0,0,25,1,0,1,0,69.75
3537,0,0,1,25,1,0,0,1,53.65
4934,1,0,0,72,1,1,1,2,110.75
2581,0,0,0,10,1,0,0,0,20.0
1368,0,0,0,54,1,0,1,1,84.4
6346,0,1,1,1,1,0,0,0,49.25
4716,1,0,0,66,1,1,0,2,66.9
597,0,0,0,4,1,1,0,0,65.55
4351,1,0,0,7,1,0,0,0,20.35
5717,0,1,0,69,0,0,0,2,56.55
6991,1,0,0,8,1,1,1,0,95.65
6631,0,0,0,25,1,1,0,0,55.55
5257,0,1,0,37,1,1,1,0,101.1
